restart,iteration,operator,current_cost,restart_best_cost,global_best_cost,temperature,pack_types_current,pack_types_best,shortage_units_best,overstock_units_best,elapsed_seconds
2,14750,mutate_pack_content,278644,278644,238546,3.12942,720,720,0,19923,282.961
2,15000,mutate_pack_content,277603,277603,237858,2.76162,720,720,0,19762,287.789
2,15250,mutate_pack_content,275487,275487,237423,2.43705,720,720,0,19536,292.768
2,15500,mutate_pack_content,274466,274466,236837,2.15062,720,720,0,19456,297.653
2,15750,mutate_pack_content,272905,272905,236416,1.89785,720,720,0,19339,302.619
2,16000,mutate_pack_content,271678,271678,235265,1.6748,720,720,0,19182,307.661
2,16250,mutate_pack_content,270663,270663,234632,1.47796,720,720,0,19095,312.357
2,16500,mutate_pack_content,269794,269794,234272,1.30425,720,720,0,18979,317.123
2,16750,mutate_pack_content,269026,269026,233438,1.15096,720,720,0,18892,321.98
2,17000,mutate_pack_content,268268,268268,232474,1.01569,720,720,0,18757,327.178
2,17250,mutate_pack_content,267106,267106,231961,0.896315,720,720,0,18535,332.144
2,17500,mutate_pack_content,266587,266587,231630,0.79097,720,720,0,18485,337.383
2,17750,mutate_pack_content,265602,265602,231269,0.698007,720,720,0,18430,342.257
2,18000,mutate_pack_content,264756,264756,231028,0.61597,720,720,0,18329,347.116
2,18250,mutate_pack_content,264013,264013,230308,0.543574,720,720,0,18183,352.154
2,18500,mutate_pack_content,263596,263596,230080,0.479688,720,720,0,18143,356.941
2,18750,mutate_pack_content,263103,263103,230080,0.42331,720,720,0,18097,361.609
2,19000,mutate_pack_content,262237,262237,230080,0.373558,720,720,0,18024,366.281
2,19250,mutate_pack_content,261212,261212,230080,0.329653,720,720,0,18013,370.928
2,19500,mutate_pack_content,260361,260361,230080,0.290909,720,720,0,17847,375.562
2,19750,mutate_pack_content,259827,259827,230080,0.256718,720,720,0,17778,380.193
2,20000,mutate_pack_content,258954,258954,230080,0.226546,720,720,0,17629,384.587
3,1,reallocate,950169,950169,943172,5000,496,496,0,0,0.13784
3,250,merge_packs,642787,642787,549435,4414.55,524,523,0,5991,5.68492
3,500,reallocate,528628,528448,440659,3895.71,542,540,0,12361,11.1901
3,750,reallocate,471751,468387,409146,3437.84,537,540,0,18790,16.6871
3,1000,reallocate,468103,468103,394497,3033.79,546,546,0,22724,22.1871
3,1250,reallocate,458580,455481,387032,2677.23,547,546,0,24390,27.4089
3,1500,reallocate,456585,455481,387032,2362.57,552,546,0,24390,32.7556
3,1750,reallocate,462489,455481,387032,2084.9,548,546,0,24390,38.3098
3,2000,split_pack,460885,455481,386193,1839.86,547,546,0,24390,43.5566
3,2250,reallocate,456112,454060,386193,1623.62,545,546,0,28505,48.5433
3,2500,reallocate,461932,454060,386193,1432.79,547,546,0,28505,53.3583
3,2750,reallocate,463017,454060,385643,1264.4,545,546,0,28505,58.2776
3,3000,reallocate,460883,454060,384659,1115.79,544,546,0,28505,62.8343
