pack_id,Amsterdam,Berlin,Brussels,Copenhagen,Helsinki,Madrid,Paris,Platform,Rome,Stockholm,Webshop
P179,1,0,5,1,3,7,2,0,1,4,5
P180,0,0,0,1,1,0,2,1,1,0,0
P181,0,0,0,2,1,0,0,0,0,0,1
P182,2,0,0,5,2,0,0,0,1,2,2
P183,0,1,0,0,0,0,0,0,0,7,0
P184,2,2,4,5,5,3,5,1,2,4,5
P185,1,0,1,2,2,1,1,0,0,1,2
P186,0,0,0,0,0,0,0,0,0,1,0
P187,1,0,0,0,0,0,0,1,0,1,2
P188,0,0,2,4,2,0,0,2,0,5,36
P189,2,2,4,5,3,3,2,0,2,5,8
P190,2,2,0,1,3,2,0,0,0,0,1
P191,1,4,4,0,0,3,2,0,0,2,4
P192,0,0,0,0,0,0,0,0,2,3,1
P193,0,0,0,4,1,4,0,1,3,0,0
P194,0,2,1,4,3,2,2,1,0,2,3
P195,4,2,2,5,5,2,7,0,0,5,0
P196,0,2,2,1,1,1,1,1,0,1,2
P197,2,1,6,9,7,5,2,2,0,8,10
P198,0,0,0,0,2,0,1,0,0,0,1
P199,1,0,1,0,2,1,0,0,0,3,3
P200,1,1,1,2,2,1,1,1,1,2,3
P201,3,1,3,6,6,4,2,1,4,8,24
P202,4,0,0,4,2,0,2,2,0,6,0
P203,2,1,2,3,3,3,3,0,1,5,8
P204,2,0,0,0,0,3,0,1,1,2,4
P205,1,0,2,2,0,0,0,0,0,2,11
P206,0,4,3,8,8,9,0,1,0,0,20
P207,1,2,1,6,1,3,1,2,1,3,4
P208,2,2,0,0,4,0,1,2,0,3,5
P209,1,1,2,3,2,1,0,0,0,4,1
P210,0,0,0,0,1,0,0,0,0,0,0
P211,1,0,2,1,0,0,1,0,0,0,0
P212,1,0,0,0,6,0,0,0,1,2,0
P213,1,5,0,0,3,1,8,0,0,0,19
P214,1,0,1,2,1,1,1,0,0,3,1
P215,0,0,1,2,2,1,0,1,0,0,0
P216,2,2,4,13,10,6,4,1,1,6,20
P217,2,4,3,5,6,3,4,0,0,0,10
P218,1,0,1,1,1,1,1,0,1,2,4
P219,0,1,0,0,0,0,0,0,0,1,1
P220,3,1,0,3,0,0,0,0,0,0,0
P221,0,1,0,1,0,1,0,0,0,0,1
P222,0,0,0,0,0,0,0,1,0,0,0
P223,0,1,1,0,0,0,3,0,0,0,10
P224,0,0,0,1,0,1,0,0,0,1,4
P225,0,0,0,0,0,0,0,0,1,1,1
P226,0,0,1,0,3,3,0,0,1,1,1
P227,0,0,0,0,1,0,2,0,0,0,0
P228,0,3,1,9,0,1,3,1,0,5,3
P229,0,0,0,0,0,0,0,1,0,2,0
P230,0,0,0,0,1,0,0,0,0,0,7
P231,0,0,0,0,0,0,1,0,0,0,0
P232,2,1,1,0,1,0,2,0,1,1,0
P233,1,1,0,1,3,0,0,1,0,0,1
P234,1,0,0,3,1,0,0,0,1,0,0
P235,1,0,0,0,0,0,1,0,0,2,0
P236,0,1,3,0,2,2,0,0,2,0,3
P237,0,1,0,0,0,0,1,0,0,0,0
P238,0,0,1,1,2,1,0,1,0,0,0
P239,0,7,0,0,2,0,0,0,0,0,1
P240,2,3,0,2,0,0,0,0,0,0,4
P241,4,5,10,11,14,3,6,0,3,13,37
P242,0,0,0,0,0,0,0,0,0,0,2
P243,0,0,1,3,1,2,0,0,0,2,4
P244,1,0,0,1,7,1,0,1,1,3,1
P245,0,1,3,2,0,1,1,1,0,0,3
P246,1,2,0,2,0,0,0,3,0,0,0
P247,1,1,1,1,3,4,1,0,0,3,8
P248,1,0,0,1,0,0,0,0,0,0,0
P249,2,0,1,2,2,3,2,1,2,0,7
P250,0,0,1,2,0,0,0,0,2,3,5
P251,0,0,0,0,0,0,0,0,0,0,1
P252,0,0,0,0,0,1,1,0,0,0,1
P253,0,0,1,2,0,0,1,0,0,2,6
P254,0,0,0,0,1,0,0,0,0,1,1
P255,2,4,16,9,8,9,9,4,3,16,23
P256,2,1,0,1,1,1,3,0,0,2,4
P257,0,0,0,1,0,0,1,0,0,0,0
P258,1,1,2,1,2,1,1,0,1,2,1
P259,0,3,0,1,0,0,2,0,0,0,2
P260,8,14,13,27,38,18,9,2,5,26,28
P261,0,1,0,0,0,1,0,0,0,0,2
P262,1,1,3,5,4,1,0,1,1,3,5
P263,0,1,0,0,0,0,0,1,1,0,1
P264,3,4,8,8,9,6,3,1,1,6,24
P265,0,0,0,1,0,0,0,2,1,0,0
P266,0,2,0,1,0,3,2,0,0,0,0
P267,0,1,1,2,1,1,0,0,1,0,1
P268,0,0,1,2,0,2,0,1,0,2,0
P269,1,4,4,7,10,2,2,1,2,4,6
P270,0,1,0,0,0,0,0,0,0,0,12
P271,0,1,2,5,3,1,4,1,0,8,14
P272,2,0,1,1,7,1,1,0,0,2,0
P273,0,0,5,1,0,2,0,0,0,0,1
P274,1,3,1,4,5,3,0,0,2,4,1
P275,0,0,1,0,0,1,0,0,1,0,5
