sku_id,Amsterdam,Berlin,Brussels,Copenhagen,Helsinki,Madrid,Paris,Platform,Rome,Stockholm,Webshop
SUSBYBGRMB_XL,10,23,21,37,15,19,16,5,13,22,109
SUSBYBGRMB_XS,8,5,5,11,7,7,8,3,3,10,26
SUSBYBGRMB_XXL,8,6,7,15,10,11,7,4,3,16,25
TU089AL40Z_L,1,3,5,4,8,3,3,1,6,8,14
TU089AL40Z_M,4,7,12,14,15,10,5,3,6,10,24
TU089AL40Z_S,11,9,11,26,16,12,14,4,4,18,38
TU089AL40Z_XL,1,1,3,3,2,1,5,1,0,4,16
TU089AL40Z_XS,5,4,7,17,9,10,10,3,7,9,30
TU089AL40Z_XXS,3,6,7,12,10,8,4,1,6,9,23
UKDVICMCMI_L,5,6,4,8,13,9,5,2,3,8,16
UKDVICMCMI_M,9,5,12,13,7,11,7,1,5,14,23
UKDVICMCMI_S,12,7,18,21,25,12,9,4,5,20,58
UKDVICMCMI_XL,3,1,3,5,6,4,2,2,1,5,10
UKDVICMCMI_XS,15,10,15,26,16,11,14,5,10,27,53
UKDVICMCMI_XXS,8,8,9,14,15,6,7,1,6,13,28
UXS9I3EAGC_L,5,5,6,5,11,9,5,2,1,6,14
UXS9I3EAGC_M,6,10,15,10,16,9,7,2,4,10,38
UXS9I3EAGC_S,18,24,48,36,38,25,31,9,11,52,74
UXS9I3EAGC_XL,3,6,3,6,5,6,5,0,3,3,19
UXS9I3EAGC_XS,24,28,48,57,39,40,27,9,15,41,117
UXS9I3EAGC_XXS,21,11,28,16,24,20,14,6,8,18,55
V11O1XZ2MQ_L,2,4,3,8,8,2,3,1,2,5,13
V11O1XZ2MQ_M,2,3,6,4,7,5,5,1,3,8,12
V11O1XZ2MQ_S,9,5,7,13,17,10,12,2,4,18,26
V11O1XZ2MQ_XL,1,1,2,1,2,0,4,1,2,4,7
V11O1XZ2MQ_XS,6,8,8,12,13,7,15,4,4,19,25
V11O1XZ2MQ_XXS,2,4,2,9,11,7,5,1,4,6,14
WNRA980XXZ_L,4,9,10,15,11,6,4,4,3,20,18
WNRA980XXZ_M,13,10,17,27,20,12,13,6,8,27,41
WNRA980XXZ_S,7,4,11,14,11,5,5,2,5,7,21
WNRA980XXZ_XL,4,2,7,13,10,4,4,2,3,7,17
WNRA980XXZ_XS,4,0,8,8,8,4,4,0,4,4,16
WNRA980XXZ_XXL,1,4,3,5,3,3,3,1,1,4,5
WP8ED8R8U4_L,5,9,16,19,22,10,9,4,4,19,45
WP8ED8R8U4_M,5,8,9,18,24,12,5,5,6,11,35
WP8ED8R8U4_S,2,4,5,7,9,5,4,1,1,9,24
WP8ED8R8U4_XL,6,6,9,13,7,10,6,3,5,28,23
WP8ED8R8U4_XS,3,3,2,2,8,5,3,1,2,3,10
WP8ED8R8U4_XXL,1,3,5,2,6,2,3,1,3,4,10
YPGT13FQ9B_L,8,7,16,12,17,8,6,5,1,11,24
YPGT13FQ9B_M,10,20,17,34,36,30,20,7,6,38,92
YPGT13FQ9B_S,30,21,31,71,83,42,23,21,23,97,80
YPGT13FQ9B_XL,7,8,6,17,11,7,9,3,2,16,23
YPGT13FQ9B_XS,41,34,38,84,94,68,45,18,24,77,135
YPGT13FQ9B_XXS,21,27,29,66,42,42,25,8,15,47,81
ZKLSKKBEKZ_L,6,18,15,18,34,16,12,3,4,23,45
ZKLSKKBEKZ_M,11,18,15,26,24,27,23,9,8,26,64
ZKLSKKBEKZ_S,28,57,52,76,100,61,62,13,17,91,177
ZKLSKKBEKZ_XL,6,12,7,19,17,14,6,2,3,14,42
ZKLSKKBEKZ_XS,34,67,75,103,91,72,69,21,22,157,250
ZKLSKKBEKZ_XXS,21,38,34,75,69,50,36,10,14,78,105
ZOFDKNLVEN_L,24,25,50,72,71,48,38,14,20,53,169
ZOFDKNLVEN_M,30,34,72,100,83,45,24,17,24,56,138
ZOFDKNLVEN_S,11,17,29,46,57,35,33,9,14,32,112
ZOFDKNLVEN_XL,13,9,15,28,30,13,15,3,10,30,48
ZOFDKNLVEN_XS,13,10,13,26,21,12,15,5,8,25,43
ZOFDKNLVEN_XXL,8,6,16,18,19,10,4,3,5,17,29
