pack_id,Amsterdam,Berlin,Brussels,Copenhagen,Helsinki,Madrid,Paris,Platform,Rome,Stockholm,Webshop
P245,1,0,2,0,2,4,0,0,0,3,0
P246,0,0,0,1,2,0,0,0,0,3,3
P247,0,2,2,4,2,1,0,0,1,3,1
P248,0,1,0,0,0,0,0,0,0,5,1
P249,0,0,0,2,0,0,0,0,0,0,3
P250,0,0,0,0,1,0,3,1,0,0,0
P251,0,0,0,0,0,0,0,0,1,0,0
P252,0,0,0,0,0,0,0,0,0,1,0
P253,0,0,2,0,5,1,0,0,1,4,0
P254,0,0,0,0,0,1,0,0,0,0,0
P255,0,0,0,1,2,2,0,0,0,0,3
P256,0,0,0,0,0,0,0,0,0,0,4
P257,2,1,0,0,5,0,3,0,0,0,6
P258,0,0,2,0,3,1,3,0,1,3,8
P259,0,0,0,1,0,0,1,0,0,1,0
P260,0,0,0,0,0,0,1,0,0,0,1
P261,0,0,0,1,11,5,4,3,0,0,1
P262,0,0,0,0,0,0,0,0,0,1,0
P263,0,0,0,1,2,0,0,0,2,0,0
P264,8,0,7,1,0,6,0,0,2,4,12
P265,1,0,1,0,1,0,0,0,0,0,0
P266,0,1,1,4,4,2,2,0,0,2,7
P267,0,1,2,0,0,0,0,0,0,0,4
P268,0,0,0,0,0,0,2,0,0,1,3
P269,0,1,0,5,0,1,0,0,0,0,0
P270,1,2,2,4,1,0,0,0,0,6,7
P271,0,0,1,0,0,1,0,0,0,0,0
P272,0,1,2,2,0,1,0,0,1,3,0
P273,0,0,0,0,1,0,0,0,0,0,0
P274,0,0,0,0,4,0,0,0,0,5,0
P275,0,0,0,3,0,4,0,3,0,3,1
P276,1,0,0,1,0,1,1,0,0,0,2
P277,0,0,0,1,0,1,0,0,0,0,1
P278,0,0,0,0,0,0,0,0,1,0,0
P279,0,0,0,0,0,0,0,0,0,0,1
P280,0,0,0,3,0,0,0,0,0,1,0
P281,1,0,0,0,0,3,2,0,0,0,1
P282,1,0,0,0,2,0,0,0,1,1,1
P283,0,0,0,0,0,0,0,0,0,0,9
P284,0,0,0,0,0,0,0,0,0,0,2
P285,0,2,0,1,0,0,0,1,0,1,0
P286,0,2,3,1,3,2,2,0,0,2,0
P287,3,1,0,0,0,1,0,0,0,2,2
P288,1,2,1,3,3,2,0,0,0,5,3
P289,2,0,1,0,0,0,0,0,0,0,0
P290,0,0,0,0,1,0,0,0,0,0,0
P291,0,0,0,0,3,0,0,0,0,0,0
P292,0,0,1,1,1,0,0,0,0,0,0
P293,0,1,0,0,0,0,1,0,0,0,2
P294,3,0,5,0,3,3,1,1,0,0,0
P295,0,3,2,0,0,0,0,1,0,0,0
P296,1,0,0,1,0,1,1,0,0,2,4
P297,1,0,1,0,0,0,0,0,1,0,0
P298,0,0,0,0,0,0,0,1,0,0,0
P299,0,2,0,0,0,0,1,1,0,0,1
P300,0,0,0,0,0,1,0,2,0,0,0
P301,0,0,1,0,0,0,0,0,0,1,0
P302,0,2,0,0,1,0,0,0,0,0,0
P303,3,3,6,15,9,8,1,1,1,3,3
P304,2,0,0,1,2,0,0,1,0,0,0
P305,0,0,0,0,0,1,6,1,0,2,3
P306,0,0,0,0,0,0,0,0,0,0,1
P307,0,1,0,3,0,4,0,0,0,2,1
P308,0,0,0,0,0,0,0,0,1,0,0
P309,0,0,2,7,3,1,0,0,1,0,6
P310,0,0,0,2,0,1,4,0,0,4,4
