restart,iteration,operator,current_cost,restart_best_cost,global_best_cost,temperature,pack_types_current,pack_types_best,shortage_units_best,overstock_units_best,elapsed_seconds
3,8250,mutate_pack_content,273407,273407,273407,80.7745,597,597,0,20732,163.998
3,8500,mutate_pack_content,271672,271579,271579,71.281,597,597,0,20437,168.9
3,8750,mutate_pack_content,268500,268435,268435,62.9033,597,597,0,20231,173.639
3,9000,mutate_pack_content,264288,264288,264288,55.5103,597,597,0,19825,178.137
3,9250,mutate_pack_content,261034,261034,261034,48.9861,597,597,0,19491,182.775
3,9500,mutate_pack_content,259811,259645,259645,43.2287,597,597,0,19354,187.254
3,9750,mutate_pack_content,256055,255972,255972,38.148,597,597,0,18916,191.958
3,10000,mutate_pack_content,253539,253536,253536,33.6645,597,597,0,18640,196.316
3,10250,mutate_pack_content,251015,251015,251015,29.7079,597,597,0,18395,201.247
3,10500,mutate_pack_content,245381,245349,245349,26.2163,597,597,0,17964,206.24
3,10750,mutate_pack_content,242890,242890,242890,23.1351,597,597,0,17722,210.527
3,11000,mutate_pack_content,239374,239342,239342,20.416,597,597,0,17296,214.84
3,11250,mutate_pack_content,234581,234581,234581,18.0165,597,597,0,16945,219.308
3,11500,mutate_pack_content,232547,232547,232547,15.899,597,597,0,16781,223.867
3,11750,mutate_pack_content,230693,230693,230693,14.0304,597,597,0,16620,228.093
3,12000,mutate_pack_content,229302,229302,229302,12.3814,597,597,0,16468,232.419
3,12250,mutate_pack_content,227178,227178,227178,10.9262,597,597,0,16262,237.026
3,12500,mutate_pack_content,225819,225819,225819,9.64202,597,597,0,16120,241.636
3,12750,mutate_pack_content,223451,223451,223451,8.50878,597,597,0,15845,245.394
3,13000,mutate_pack_content,221492,221492,221492,7.50874,597,597,0,15578,249.731
3,13250,mutate_pack_content,219483,219483,219483,6.62623,597,597,0,15378,254.61
3,13500,mutate_pack_content,218435,218435,218435,5.84745,597,597,0,15248,259.002
3,13750,mutate_pack_content,216915,216915,216915,5.16019,597,597,0,15031,263.698
3,14000,mutate_pack_content,215987,215987,215987,4.55371,597,597,0,14988,269.338
3,14250,mutate_pack_content,215404,215404,215404,4.01851,597,597,0,14924,274.488
3,14500,mutate_pack_content,214288,214288,214288,3.54621,597,597,0,14834,278.818
