restart,iteration,operator,current_cost,restart_best_cost,global_best_cost,temperature,pack_types_current,pack_types_best,shortage_units_best,overstock_units_best,elapsed_seconds
2,19250,remove_pack,301642,301642,278698,0.329653,3370,3371,0,19178,1067.56
2,19500,split_pack,300571,300571,278406,0.290909,3401,3395,0,19092,1088.59
2,19750,mutate_pack_content,300061,300061,277896,0.256718,3440,3430,0,19054,1107.84
2,20000,remove_pack,299751,299751,277896,0.226546,3458,3458,0,19015,1122.35
3,1,remove_pack,786350,786350,786350,5000,490,491,0,0,0.106084
3,250,split_pack,624558,624252,437592,4414.55,548,546,0,3402,5.33861
3,500,remove_pack,449714,448597,384443,3895.71,596,590,0,8237,11.4946
3,750,split_pack,415001,412940,354007,3437.84,645,635,0,13364,17.5513
3,1000,merge_packs,403103,402254,348965,3033.79,686,682,0,16140,24.0326
3,1250,mutate_pack_content,402083,396722,348965,2677.23,721,689,0,18232,30.9596
3,1500,remove_pack,391120,390227,347440,2362.57,739,729,0,20701,36.3085
3,1750,mutate_pack_content,384792,384287,347000,2084.9,788,780,0,21434,41.944
3,2000,add_curve_pack,380628,378628,347000,1839.86,830,825,0,22178,48.0697
3,2250,split_pack,376118,375142,347000,1623.62,871,834,0,22503,54.9235
3,2500,split_pack,375626,374263,347000,1432.79,925,893,0,23756,61.2331
3,2750,merge_packs,372674,369974,347000,1264.4,940,934,0,23754,68.1339
3,3000,mutate_pack_content,373696,369974,346338,1115.79,990,934,0,23754,75.0212
3,3250,add_curve_pack,369826,369148,346246,984.651,1031,1016,0,25115,81.5887
3,3500,mutate_pack_content,367647,367502,343587,868.924,1085,1058,0,24153,88.4623
3,3750,merge_packs,369100,365164,343587,766.799,1137,1103,0,24083,95.8777
3,4000,merge_packs,368184,365164,343587,676.676,1180,1103,0,24083,104.38
3,4250,remove_pack,363297,362292,343503,597.146,1195,1183,0,24483,112.292
3,4500,mutate_pack_content,362560,360400,338644,526.963,1229,1209,0,24195,121.225
3,4750,split_pack,358726,358484,338644,465.029,1267,1265,0,23971,130.422
3,5000,reallocate,354743,354471,338644,410.374,1309,1282,0,23352,139.857
3,5250,merge_packs,351710,351580,338644,362.142,1359,1353,0,23016,149.705
3,5500,merge_packs,350349,350131,338644,319.579,1419,1409,0,23403,159.544
3,5750,remove_pack,347442,347442,338299,282.019,1452,1451,0,23331,170.781
3,6000,mutate_pack_content,342351,342339,337435,248.873,1498,1497,0,23198,182.9
3,6250,mutate_pack_content,339924,339924,337435,219.623,1535,1531,0,23110,196.188
3,6500,add_curve_pack,334806,334806,334806,193.81,1581,1580,0,22657,207.102
3,6750,reallocate,331323,331270,331270,171.032,1630,1628,0,22420,218.011
3,7000,remove_pack,328181,327870,327870,150.93,1649,1646,0,22120,229.327
3,7250,remove_pack,327028,327028,327028,133.191,1683,1685,0,22272,240.418
3,7500,mutate_pack_content,324313,323928,323928,117.537,1726,1714,0,22201,252.059
3,7750,merge_packs,323007,323007,323007,103.723,1759,1760,0,22146,265.435
3,8000,merge_packs,317907,317620,317620,91.5324,1789,1796,0,21472,277.138
3,8250,reallocate,317203,317162,317162,80.7745,1822,1818,0,21400,288.351
3,8500,remove_pack,315789,315758,315758,71.281,1866,1865,0,21094,299.846
3,8750,merge_packs,315364,315213,315213,62.9033,1902,1868,0,20998,311.316
3,9000,split_pack,312587,312458,312458,55.5103,1943,1941,0,20800,323.911
3,9250,reallocate,310814,310814,310814,48.9861,1971,1970,0,20544,336.835
3,9500,merge_packs,307747,307747,307747,43.2287,2010,2009,0,20119,349.894
3,9750,mutate_pack_content,306552,306552,306552,38.148,2034,2035,0,20127,362.89
3,10000,add_curve_pack,305385,305385,305385,33.6645,2089,2083,0,20038,375.917
3,10250,split_pack,304413,304410,304410,29.7079,2121,2112,0,19873,389.601
3,10500,merge_packs,302608,302593,302593,26.2163,2156,2154,0,19666,403.826
3,10750,remove_pack,301259,301259,301259,23.1351,2194,2192,0,19520,418.758
3,11000,mutate_pack_content,300453,300442,300442,20.416,2200,2198,0,19489,435.097
3,11250,mutate_pack_content,299250,299250,299250,18.0165,2221,2217,0,19409,451.02
3,11500,remove_pack,298076,298073,298073,15.899,2257,2257,0,19293,465.711
