restart,iteration,operator,current_cost,restart_best_cost,global_best_cost,temperature,pack_types_current,pack_types_best,shortage_units_best,overstock_units_best,elapsed_seconds
3,11250,reallocate,273255,273255,191395,18.0165,527,527,0,19252,225.92
3,11500,reallocate,272134,272071,190081,15.899,527,527,0,19081,231.365
3,11750,reallocate,269911,269911,189001,14.0304,527,527,0,18910,236.906
3,12000,reallocate,268740,268740,188385,12.3814,527,527,0,18768,242.259
3,12250,reallocate,267243,267243,187771,10.9262,527,527,0,18772,248.021
3,12500,reallocate,266697,266665,186568,9.64202,527,527,0,18731,253.444
3,12750,reallocate,265602,265602,184849,8.50878,527,527,0,18667,259.414
3,13000,reallocate,264562,264559,184028,7.50874,527,527,0,18540,264.987
3,13250,reallocate,263881,263881,183093,6.62623,527,527,0,18417,270.524
3,13500,reallocate,262906,262906,182214,5.84745,527,527,0,18326,276.696
3,13750,reallocate,262162,262162,181113,5.16019,527,527,0,18235,282.615
3,14000,reallocate,261221,261221,180792,4.55371,527,527,0,18160,287.963
3,14250,reallocate,259997,259997,180148,4.01851,527,527,0,18038,293.477
3,14500,reallocate,259100,259100,179411,3.54621,527,527,0,17931,299.689
3,14750,reallocate,258328,258328,178893,3.12942,527,527,0,17851,305.075
3,15000,reallocate,257286,257286,178335,2.76162,527,527,0,17750,310.394
3,15250,reallocate,256864,256864,178274,2.43705,527,527,0,17661,315.529
3,15500,reallocate,256460,256460,178274,2.15062,527,527,0,17611,320.821
3,15750,reallocate,256194,256194,178274,1.89785,527,527,0,17639,325.962
3,16000,reallocate,255948,255948,178274,1.6748,527,527,0,17592,331.117
3,16250,reallocate,255431,255431,178274,1.47796,527,527,0,17567,336.129
3,16500,reallocate,254806,254806,178274,1.30425,527,527,0,17509,341.017
3,16750,reallocate,254378,254378,178274,1.15096,527,527,0,17426,345.887
3,17000,reallocate,254172,254172,178274,1.01569,527,527,0,17410,351.031
3,17250,reallocate,253964,253964,178274,0.896315,527,527,0,17392,356.001
3,17500,reallocate,253712,253712,178274,0.79097,527,527,0,17362,360.958
3,17750,reallocate,253330,253330,178274,0.698007,527,527,0,17308,366.064
3,18000,reallocate,252709,252709,178274,0.61597,527,527,0,17240,370.733
3,18250,reallocate,252287,252287,178274,0.543574,527,527,0,17194,375.673
3,18500,reallocate,252036,252036,178274,0.479688,527,527,0,17156,380.277
3,18750,reallocate,251465,251465,178274,0.42331,527,527,0,17114,385.237
3,19000,reallocate,251119,251119,178274,0.373558,527,527,0,17030,390.074
3,19250,reallocate,250507,250507,178274,0.329653,527,527,0,16959,395.117
3,19500,reallocate,249757,249757,178274,0.290909,527,527,0,16892,399.758
